,store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,is_weekend,state_holiday_a,state_holiday_b,state_holiday_c,predicted_sales
339,272,5,377,1,0,0,2013,5,4,1,0.0,0.0,0.0,3406.77
340,1017,2,1176,1,1,0,2013,3,20,0,0.0,0.0,0.0,8834.142
341,708,1,462,1,1,0,2014,5,20,0,0.0,0.0,0.0,5225.1904
342,819,3,454,1,1,0,2015,1,8,0,0.0,0.0,0.0,5316.9897
343,99,2,372,1,0,0,2013,6,26,0,0.0,0.0,0.0,3637.942
344,982,1,710,1,0,0,2013,12,10,0,0.0,0.0,0.0,7218.3975
345,683,4,0,0,1,1,2015,4,3,0,0.0,1.0,0.0,-554.95294
346,194,2,373,1,0,0,2013,10,16,0,0.0,0.0,0.0,3778.488
347,853,1,1201,1,1,0,2015,6,30,0,0.0,0.0,0.0,12975.708
348,53,0,650,1,1,1,2014,4,28,0,0.0,0.0,0.0,7050.378
349,281,3,508,1,1,0,2013,2,7,0,0.0,0.0,0.0,5590.895
350,101,1,879,1,1,0,2014,9,2,0,0.0,0.0,0.0,8543.372
351,440,4,769,1,1,1,2015,6,5,0,0.0,0.0,0.0,8029.521
352,994,1,435,1,1,0,2014,3,18,0,0.0,0.0,0.0,4752.749
353,168,1,930,1,1,1,2013,7,30,0,0.0,0.0,0.0,10332.405
354,48,6,0,0,0,0,2013,10,27,1,0.0,0.0,0.0,6.4161463
355,652,5,501,1,0,0,2014,2,15,1,0.0,0.0,0.0,4812.693
356,934,5,474,1,0,0,2014,1,11,1,0.0,0.0,0.0,4549.2554
357,223,5,589,1,0,0,2014,3,29,1,0.0,0.0,0.0,5516.722
358,378,4,0,0,0,1,2014,12,26,0,0.0,0.0,1.0,28.137613
359,865,2,624,1,1,0,2013,7,17,0,0.0,0.0,0.0,5938.582
360,466,4,861,1,0,0,2014,1,31,0,0.0,0.0,0.0,7951.3496
361,789,4,546,1,0,0,2014,2,14,0,0.0,0.0,0.0,5107.6567
362,61,6,0,0,0,0,2015,6,7,1,0.0,0.0,0.0,97.91039
363,765,3,1068,1,1,0,2013,12,19,0,0.0,0.0,0.0,12084.075
364,673,0,500,1,0,0,2015,2,23,0,0.0,0.0,0.0,4782.3594
365,258,2,444,1,0,0,2014,6,25,0,0.0,0.0,0.0,4351.9443
366,740,2,499,1,1,0,2014,10,8,0,0.0,0.0,0.0,6441.334
367,1080,0,764,1,0,0,2013,9,16,0,0.0,0.0,0.0,7164.179
368,918,4,661,1,1,0,2014,6,20,0,0.0,0.0,0.0,6521.5474
369,857,5,1004,1,0,0,2013,6,22,1,0.0,0.0,0.0,7508.721
370,837,0,482,1,1,0,2013,7,1,0,0.0,0.0,0.0,4024.9214
371,516,6,0,0,0,0,2015,3,1,1,0.0,0.0,0.0,-15.233236
372,446,1,505,1,0,0,2014,5,27,0,0.0,0.0,0.0,4059.4072
373,835,3,0,0,1,0,2013,5,30,0,1.0,0.0,0.0,-129.43143
374,140,6,0,0,0,0,2013,2,3,1,0.0,0.0,0.0,110.17982
375,207,2,1584,1,1,0,2013,8,14,0,0.0,0.0,0.0,13629.789
376,961,3,668,1,1,0,2015,1,29,0,0.0,0.0,0.0,6693.495
377,772,1,507,1,1,0,2014,3,18,0,0.0,0.0,0.0,5317.729
378,1089,1,1050,1,1,0,2014,9,2,0,0.0,0.0,0.0,10620.544
379,521,2,421,1,1,0,2014,3,5,0,0.0,0.0,0.0,4902.468
380,823,4,600,1,0,0,2014,1,17,0,0.0,0.0,0.0,5262.2944
381,436,5,426,1,0,0,2013,9,14,1,0.0,0.0,0.0,3715.8123
382,483,6,0,0,0,0,2014,3,9,1,0.0,0.0,0.0,22.864262
383,215,1,333,1,0,0,2014,3,25,0,0.0,0.0,0.0,3004.67
384,109,4,802,1,0,0,2015,5,29,0,0.0,0.0,0.0,8914.993
385,858,0,590,1,1,0,2013,12,16,0,0.0,0.0,0.0,7147.8276
386,425,3,501,1,1,0,2015,3,5,0,0.0,0.0,0.0,5053.6226
387,357,4,905,1,0,1,2015,7,24,0,0.0,0.0,0.0,7513.1406
388,255,0,575,1,1,0,2015,2,2,0,0.0,0.0,0.0,6777.5645
389,798,5,343,1,0,0,2015,2,7,1,0.0,0.0,0.0,3183.548
390,366,5,304,1,0,0,2013,3,23,1,0.0,0.0,0.0,3023.3018
391,534,1,510,1,0,1,2015,4,7,0,0.0,0.0,0.0,4852.257
392,179,4,1176,1,1,0,2014,6,20,0,0.0,0.0,0.0,10361.598
393,258,1,464,1,0,1,2013,9,3,0,0.0,0.0,0.0,4546.843
394,693,4,384,1,0,1,2014,8,29,0,0.0,0.0,0.0,4037.8154
395,999,3,685,1,1,1,2013,10,24,0,0.0,0.0,0.0,6768.2095
396,834,5,492,1,0,0,2014,4,19,1,0.0,0.0,0.0,4761.254
397,512,3,1410,1,0,1,2013,10,31,0,0.0,0.0,0.0,8046.735
398,818,1,662,1,1,0,2013,4,23,0,0.0,0.0,0.0,6590.337
399,534,5,606,1,0,0,2013,10,12,1,0.0,0.0,0.0,5582.545
400,1084,1,1099,1,1,0,2013,12,17,0,0.0,0.0,0.0,11995.663
401,34,1,861,1,0,0,2015,3,10,0,0.0,0.0,0.0,7811.1587
402,101,3,686,1,0,0,2014,3,27,0,0.0,0.0,0.0,5678.3833
403,187,0,885,1,1,0,2015,3,2,0,0.0,0.0,0.0,9342.475
404,20,0,1041,1,1,0,2013,9,23,0,0.0,0.0,0.0,9877.414
405,828,6,0,0,0,0,2014,10,26,1,0.0,0.0,0.0,50.119648
406,434,0,823,1,1,1,2013,8,12,0,0.0,0.0,0.0,9601.591
407,738,0,864,1,1,0,2015,5,4,0,0.0,0.0,0.0,10198.225
408,351,4,569,1,1,0,2014,3,7,0,0.0,0.0,0.0,6797.212
409,1020,3,905,1,0,0,2014,1,30,0,0.0,0.0,0.0,7015.4204
410,86,6,0,0,0,0,2013,8,11,1,0.0,0.0,0.0,-68.75277
411,266,2,573,1,1,0,2015,6,17,0,0.0,0.0,0.0,5844.408
412,608,4,1024,1,1,0,2014,6,20,0,0.0,0.0,0.0,9950.546
413,708,4,493,1,1,1,2014,2,21,0,0.0,0.0,0.0,5074.803
414,734,2,605,1,1,0,2014,2,5,0,0.0,0.0,0.0,6381.8813
415,776,6,0,0,0,0,2015,6,7,1,0.0,0.0,0.0,-76.29701
416,1060,1,853,1,1,0,2013,4,9,0,0.0,0.0,0.0,8261.735
417,182,1,507,1,1,0,2014,4,29,0,0.0,0.0,0.0,6069.6484
418,542,2,431,1,0,0,2013,1,16,0,0.0,0.0,0.0,4740.846
419,602,0,610,1,0,0,2013,5,6,0,0.0,0.0,0.0,6143.6724
420,101,3,777,1,1,0,2013,11,7,0,0.0,0.0,0.0,7367.05
421,784,6,0,0,0,0,2013,6,30,1,0.0,0.0,0.0,-52.17549
422,679,6,0,0,0,0,2013,11,17,1,0.0,0.0,0.0,13.624976
423,535,3,793,1,0,1,2014,8,14,0,0.0,0.0,0.0,6997.703
424,844,3,516,1,1,0,2014,2,6,0,0.0,0.0,0.0,4444.4243
425,595,6,0,0,0,0,2015,5,24,1,0.0,0.0,0.0,-55.007717
426,25,5,1831,1,0,0,2013,3,30,1,0.0,0.0,0.0,14016.298
427,416,2,1819,1,1,0,2014,12,3,0,0.0,0.0,0.0,15036.828
428,539,3,966,1,0,0,2015,1,22,0,0.0,0.0,0.0,7911.744
429,77,2,642,1,1,0,2013,8,28,0,0.0,0.0,0.0,6806.505
430,641,1,493,1,0,0,2013,7,9,0,0.0,0.0,0.0,4359.589
431,445,5,1201,1,0,0,2015,1,10,1,0.0,0.0,0.0,9262.786
432,318,4,822,1,1,0,2013,5,3,0,0.0,0.0,0.0,8146.013
433,394,2,539,1,0,0,2013,11,13,0,0.0,0.0,0.0,4865.2197
434,761,4,1014,1,1,1,2014,2,7,0,0.0,0.0,0.0,8215.025
435,706,1,578,1,1,0,2015,7,28,0,0.0,0.0,0.0,6815.947
436,41,4,433,1,0,0,2014,2,28,0,0.0,0.0,0.0,4763.1675
437,894,0,958,1,0,1,2014,7,7,0,0.0,0.0,0.0,7287.912
438,169,5,801,1,0,0,2014,5,3,1,0.0,0.0,0.0,7675.5625
439,1012,0,0,0,0,0,2014,6,9,0,1.0,0.0,0.0,60.5122
440,310,3,868,1,1,0,2013,8,29,0,0.0,0.0,0.0,9430.245
441,1003,2,847,1,1,0,2014,1,22,0,0.0,0.0,0.0,6720.568
442,970,2,429,1,1,0,2013,8,28,0,0.0,0.0,0.0,3463.897
443,239,4,627,1,1,0,2013,9,27,0,0.0,0.0,0.0,5328.5586
444,998,0,647,1,1,0,2015,3,16,0,0.0,0.0,0.0,8066.7036
445,278,4,692,1,0,0,2013,6,14,0,0.0,0.0,0.0,6351.6636
446,49,1,539,1,0,1,2015,5,26,0,0.0,0.0,0.0,7140.3677
447,603,2,0,0,1,1,2013,8,28,0,0.0,0.0,0.0,492.68088
448,658,1,824,1,1,0,2013,4,30,0,0.0,0.0,0.0,8208.253
449,1072,2,786,1,1,0,2013,2,6,0,0.0,0.0,0.0,7006.9736
450,1028,1,587,1,1,1,2013,10,22,0,0.0,0.0,0.0,5484.0337
451,288,3,489,1,1,0,2015,6,18,0,0.0,0.0,0.0,6184.4614
452,111,0,838,1,1,1,2015,3,30,0,0.0,0.0,0.0,10105.382
453,581,1,703,1,1,0,2015,7,14,0,0.0,0.0,0.0,7052.3228
454,979,6,0,0,0,0,2013,5,12,1,0.0,0.0,0.0,97.533356
455,644,6,0,0,0,0,2015,2,22,1,0.0,0.0,0.0,-65.21546
456,589,0,577,1,1,0,2013,6,3,0,0.0,0.0,0.0,6685.9214
457,295,1,619,1,0,0,2014,2,25,0,0.0,0.0,0.0,4704.8306
458,388,0,1586,1,1,0,2013,2,18,0,0.0,0.0,0.0,14845.262
459,9,5,621,1,0,0,2014,10,4,1,0.0,0.0,0.0,5870.156
460,445,3,1381,1,1,1,2013,8,29,0,0.0,0.0,0.0,10219.109
461,204,3,445,1,0,1,2013,9,5,0,0.0,0.0,0.0,4399.7256
462,296,0,1011,1,1,0,2014,10,6,0,0.0,0.0,0.0,9590.089
463,497,6,0,0,0,0,2015,5,24,1,0.0,0.0,0.0,153.38
464,481,0,523,1,1,0,2013,2,18,0,0.0,0.0,0.0,6015.166
465,1100,5,569,1,0,0,2014,12,6,1,0.0,0.0,0.0,4775.248
466,588,5,614,1,0,0,2013,12,14,1,0.0,0.0,0.0,5918.905
467,290,1,918,1,1,1,2014,1,7,0,0.0,0.0,0.0,8836.427
468,1107,3,635,1,0,1,2015,5,28,0,0.0,0.0,0.0,5574.8247
469,1019,5,820,1,0,0,2014,1,25,1,0.0,0.0,0.0,7166.2446
470,945,4,545,1,0,0,2014,1,17,0,0.0,0.0,0.0,4501.198
471,770,6,0,0,0,0,2014,10,26,1,0.0,0.0,0.0,21.419014
472,1041,3,0,0,1,1,2013,8,15,0,1.0,0.0,0.0,-492.97766
473,433,2,898,1,1,1,2013,7,31,0,0.0,0.0,0.0,9607.971
474,190,1,738,1,1,0,2013,11,19,0,0.0,0.0,0.0,7850.327
475,843,2,962,1,1,1,2015,7,29,0,0.0,0.0,0.0,9353.568
476,937,2,689,1,1,1,2013,3,27,0,0.0,0.0,0.0,8079.671
477,333,6,0,0,0,0,2013,6,9,1,0.0,0.0,0.0,-78.84469
478,302,2,337,1,1,0,2014,10,1,0,0.0,0.0,0.0,3530.8362
479,329,6,0,0,0,0,2015,3,29,1,0.0,0.0,0.0,-51.910442
480,1034,5,290,1,0,0,2014,11,8,1,0.0,0.0,0.0,2723.0005
481,734,5,289,1,0,0,2015,1,10,1,0.0,0.0,0.0,2870.2393
482,892,3,861,1,1,0,2013,10,10,0,0.0,0.0,0.0,8033.203
483,96,3,532,1,0,1,2013,4,4,0,0.0,0.0,0.0,4790.214
484,578,1,762,1,0,0,2015,6,23,0,0.0,0.0,0.0,6547.878
485,593,2,1035,1,0,0,2014,4,9,0,0.0,0.0,0.0,6759.189
486,958,1,595,1,1,0,2014,5,6,0,0.0,0.0,0.0,6347.5522
487,944,4,1135,1,1,1,2014,9,5,0,0.0,0.0,0.0,7631.805
488,524,4,913,1,0,0,2013,11,15,0,0.0,0.0,0.0,8836.538
489,311,0,1049,1,0,1,2013,12,23,0,0.0,0.0,0.0,11111.2705
490,501,2,615,1,1,1,2015,2,18,0,0.0,0.0,0.0,6041.8555
491,1039,2,1233,1,1,1,2013,7,31,0,0.0,0.0,0.0,10986.908
492,511,0,863,1,1,0,2014,7,14,0,0.0,0.0,0.0,8430.215
493,58,3,594,1,1,0,2015,7,30,0,0.0,0.0,0.0,6601.598
494,963,4,717,1,0,1,2015,7,24,0,0.0,0.0,0.0,5832.598
495,860,3,638,1,1,0,2014,1,23,0,0.0,0.0,0.0,5517.9414
496,114,0,515,1,0,0,2015,6,8,0,0.0,0.0,0.0,4948.594
497,20,2,753,1,0,1,2013,2,13,0,0.0,0.0,0.0,6440.375
498,33,3,743,1,1,0,2013,6,20,0,0.0,0.0,0.0,8107.1675
499,255,1,621,1,1,0,2013,2,19,0,0.0,0.0,0.0,6134.938
500,458,6,0,0,0,0,2014,9,21,1,0.0,0.0,0.0,87.09964
501,963,5,354,1,0,0,2013,8,24,1,0.0,0.0,0.0,2745.7722
502,167,6,0,0,0,0,2015,6,7,1,0.0,0.0,0.0,-156.2196
503,849,5,861,1,0,0,2015,4,18,1,0.0,0.0,0.0,7767.6816
504,208,6,0,0,0,0,2014,6,29,1,0.0,0.0,0.0,-43.05242
505,85,5,687,1,0,0,2013,11,9,1,0.0,0.0,0.0,5547.249
506,341,6,0,0,0,0,2014,8,3,1,0.0,0.0,0.0,-21.802223
507,841,4,425,1,0,0,2015,3,13,0,0.0,0.0,0.0,3513.6501
508,234,2,787,1,0,0,2013,11,27,0,0.0,0.0,0.0,7234.4297
509,333,6,0,0,0,0,2014,10,12,1,0.0,0.0,0.0,-52.6735
510,78,6,0,0,0,0,2013,4,14,1,0.0,0.0,0.0,-47.001648
511,764,6,0,0,0,0,2014,1,12,1,0.0,0.0,0.0,58.61433
512,5,6,0,0,0,0,2013,9,8,1,0.0,0.0,0.0,-45.402096
513,547,5,688,1,0,0,2015,4,4,1,0.0,0.0,0.0,7777.1426
514,705,5,686,1,0,0,2014,5,3,1,0.0,0.0,0.0,6617.7095
515,244,4,534,1,0,1,2013,12,27,0,0.0,0.0,0.0,5075.544
516,513,2,1681,1,0,0,2014,12,10,0,0.0,0.0,0.0,13102.095
517,894,5,753,1,0,0,2014,3,22,1,0.0,0.0,0.0,6593.0337
518,974,1,1806,1,1,0,2013,2,5,0,0.0,0.0,0.0,13538.456
519,814,6,0,0,0,0,2014,6,15,1,0.0,0.0,0.0,-5.995811
520,989,4,637,1,1,0,2015,3,20,0,0.0,0.0,0.0,6228.5273
521,135,6,0,0,0,0,2013,9,22,1,0.0,0.0,0.0,-125.04633
522,425,0,590,1,1,0,2015,4,13,0,0.0,0.0,0.0,6791.5093
523,875,5,352,1,0,0,2013,8,10,1,0.0,0.0,0.0,3377.1487
524,914,6,0,0,0,0,2014,6,8,1,0.0,0.0,0.0,-44.606236
525,1017,3,0,0,0,0,2013,10,3,0,1.0,0.0,0.0,134.73433
526,880,0,0,0,0,0,2015,5,25,0,1.0,0.0,0.0,-162.09189
527,813,0,845,1,1,0,2014,3,17,0,0.0,0.0,0.0,7356.0376
528,374,0,1097,1,1,0,2014,5,5,0,0.0,0.0,0.0,11223.88
529,883,2,417,1,0,1,2015,7,22,0,0.0,0.0,0.0,4212.0312
530,348,3,665,1,0,1,2013,8,22,0,0.0,0.0,0.0,6530.5933
531,529,4,777,1,1,0,2013,4,26,0,0.0,0.0,0.0,8050.6274
532,758,5,415,1,0,0,2013,8,31,1,0.0,0.0,0.0,3416.2886
533,698,5,1706,1,0,0,2013,8,17,1,0.0,0.0,0.0,12941.236
534,1115,1,411,1,1,0,2013,11,5,0,0.0,0.0,0.0,6103.768
535,216,1,676,1,0,1,2013,8,20,0,0.0,0.0,0.0,4672.9106
536,753,6,0,0,0,0,2014,7,27,1,0.0,0.0,0.0,-23.50848
537,736,0,641,1,1,1,2014,4,14,0,0.0,0.0,0.0,7955.068
538,229,4,653,1,0,0,2015,6,26,0,0.0,0.0,0.0,7253.7773
539,1078,5,438,1,0,0,2015,4,25,1,0.0,0.0,0.0,4077.8228
540,715,3,688,1,1,0,2014,6,19,0,0.0,0.0,0.0,7247.15
541,748,1,344,1,0,1,2014,8,12,0,0.0,0.0,0.0,3632.3464
542,202,6,0,0,0,0,2013,12,8,1,0.0,0.0,0.0,19.58256
543,626,4,922,1,1,0,2015,2,6,0,0.0,0.0,0.0,8945.2295
544,364,1,660,1,0,0,2014,6,10,0,0.0,0.0,0.0,5183.9697
545,791,5,831,1,0,0,2015,2,14,1,0.0,0.0,0.0,8058.087
546,8,5,307,1,0,0,2013,9,7,1,0.0,0.0,0.0,2541.6802
547,33,0,932,1,1,0,2014,10,20,0,0.0,0.0,0.0,10218.75
548,54,0,560,1,0,0,2013,11,25,0,0.0,0.0,0.0,5617.173
549,59,1,691,1,1,0,2014,6,3,0,0.0,0.0,0.0,7400.277
550,681,0,431,1,0,1,2014,12,29,0,0.0,0.0,0.0,3270.551
551,267,4,1510,1,0,0,2013,12,13,0,0.0,0.0,0.0,11262.298
552,39,0,1046,1,1,0,2013,1,7,0,0.0,0.0,0.0,10866.612
553,557,1,721,1,1,1,2013,7,30,0,0.0,0.0,0.0,6929.8315
554,1058,3,678,1,1,1,2013,8,29,0,0.0,0.0,0.0,7428.9565
555,99,0,431,1,0,0,2015,2,9,0,0.0,0.0,0.0,4542.279
556,641,3,560,1,0,0,2014,2,13,0,0.0,0.0,0.0,4592.1245
557,537,4,646,1,0,0,2015,2,13,0,0.0,0.0,0.0,5451.765
558,198,4,493,1,1,1,2014,5,2,0,0.0,0.0,0.0,5875.382
559,994,5,257,1,0,0,2015,6,20,1,0.0,0.0,0.0,2366.769
560,1034,4,796,1,0,0,2014,2,14,0,0.0,0.0,0.0,6391.22
561,1068,3,293,1,1,0,2014,10,9,0,0.0,0.0,0.0,4361.55
562,264,2,837,1,0,0,2013,8,7,0,0.0,0.0,0.0,5611.3237
563,427,1,829,1,1,1,2013,5,28,0,0.0,0.0,0.0,8617.012
564,663,0,803,1,1,0,2014,2,3,0,0.0,0.0,0.0,9286.298
565,452,1,438,1,0,0,2015,6,9,0,0.0,0.0,0.0,5034.6304
566,78,3,502,1,1,0,2015,1,15,0,0.0,0.0,0.0,5149.7593
567,487,4,640,1,0,0,2014,11,21,0,0.0,0.0,0.0,5481.2783
568,960,2,614,1,1,0,2015,5,20,0,0.0,0.0,0.0,6240.8774
569,209,3,582,1,0,0,2013,11,14,0,0.0,0.0,0.0,4749.2207
570,506,4,794,1,0,0,2013,6,28,0,0.0,0.0,0.0,7283.2217
571,789,3,522,1,1,0,2015,5,7,0,0.0,0.0,0.0,4691.793
572,257,1,916,1,0,1,2013,4,2,0,0.0,0.0,0.0,6837.613
573,367,0,520,1,0,0,2014,10,27,0,0.0,0.0,0.0,4965.84
574,264,1,813,1,1,1,2014,7,29,0,0.0,0.0,0.0,7719.544
575,464,2,1234,1,1,0,2015,4,29,0,0.0,0.0,0.0,10185.0625
576,459,4,1228,1,1,0,2014,6,6,0,0.0,0.0,0.0,10123.147
577,841,2,411,1,0,0,2014,12,10,0,0.0,0.0,0.0,3638.115
578,675,3,675,1,1,0,2013,11,21,0,0.0,0.0,0.0,6796.125
579,150,1,824,1,1,0,2015,5,5,0,0.0,0.0,0.0,9228.485
580,808,4,585,1,0,0,2015,6,26,0,0.0,0.0,0.0,6693.4883
581,4,1,1092,1,0,0,2014,3,11,0,0.0,0.0,0.0,7621.155
582,104,6,0,0,0,0,2015,3,8,1,0.0,0.0,0.0,26.37998
583,241,0,620,1,0,0,2013,7,8,0,0.0,0.0,0.0,5385.6104
584,17,4,823,1,0,0,2013,3,15,0,0.0,0.0,0.0,6303.841
585,844,0,582,1,1,0,2014,12,15,0,0.0,0.0,0.0,6934.829
586,1112,4,700,1,0,0,2014,4,11,0,0.0,0.0,0.0,6760.8564
587,639,1,418,1,0,0,2014,6,24,0,0.0,0.0,0.0,4077.0283
588,968,0,1339,1,1,0,2013,12,2,0,0.0,0.0,0.0,13430.658
589,329,5,429,1,0,0,2013,11,9,1,0.0,0.0,0.0,3626.6565
590,365,1,571,1,1,0,2014,1,21,0,0.0,0.0,0.0,5395.9326
591,682,1,2045,1,1,0,2014,10,7,0,0.0,0.0,0.0,13961.38
592,1084,4,810,1,1,0,2015,5,8,0,0.0,0.0,0.0,7993.5444
593,1107,3,590,1,0,0,2015,7,23,0,0.0,0.0,0.0,4998.8735
594,601,2,0,0,0,1,2014,1,1,0,1.0,0.0,0.0,339.55994
595,450,4,1138,1,1,1,2013,8,2,0,0.0,0.0,0.0,9850.112
596,808,2,589,1,1,1,2014,8,20,0,0.0,0.0,0.0,7288.8843
597,226,4,1038,1,1,0,2013,5,31,0,0.0,0.0,0.0,11750.182
598,224,5,432,1,0,0,2013,6,1,1,0.0,0.0,0.0,4831.163
599,364,1,592,1,0,0,2013,12,10,0,0.0,0.0,0.0,5041.916
600,483,0,787,1,1,0,2013,5,27,0,0.0,0.0,0.0,7677.142
601,536,5,0,0,0,0,2014,11,1,1,1.0,0.0,0.0,-455.3433
602,346,4,857,1,1,0,2014,12,5,0,0.0,0.0,0.0,10096.556
603,1010,2,618,1,0,0,2015,6,10,0,0.0,0.0,0.0,5739.818
604,927,4,774,1,1,0,2014,1,24,0,0.0,0.0,0.0,6962.615
605,476,2,670,1,1,0,2013,4,10,0,0.0,0.0,0.0,6320.2036
606,309,0,0,0,0,1,2015,4,6,0,0.0,1.0,0.0,141.01901
607,190,4,684,1,1,0,2014,3,21,0,0.0,0.0,0.0,6989.794
608,1065,5,320,1,0,0,2015,4,25,1,0.0,0.0,0.0,2734.5076
609,429,6,0,0,0,0,2014,5,18,1,0.0,0.0,0.0,31.428726
610,893,6,0,0,0,0,2014,3,9,1,0.0,0.0,0.0,8.459846
611,113,5,789,1,0,0,2013,6,8,1,0.0,0.0,0.0,6950.697
612,184,5,486,1,0,0,2014,6,21,1,0.0,0.0,0.0,4760.692
613,885,3,862,1,1,1,2014,10,9,0,0.0,0.0,0.0,7394.9136
614,331,5,597,1,0,0,2014,1,18,1,0.0,0.0,0.0,5139.495
615,805,4,557,1,1,0,2015,3,6,0,0.0,0.0,0.0,6448.613
616,379,3,432,1,0,0,2014,6,26,0,0.0,0.0,0.0,4132.998
617,454,4,0,0,0,1,2014,10,31,0,1.0,0.0,0.0,186.1568
618,780,5,263,1,0,0,2013,1,26,1,0.0,0.0,0.0,2320.853
619,712,4,501,1,0,1,2013,5,24,0,0.0,0.0,0.0,5387.977
620,876,6,0,0,0,0,2014,7,6,1,0.0,0.0,0.0,52.4478
621,675,2,0,0,0,1,2013,12,25,0,0.0,0.0,1.0,-51.529427
622,1112,1,777,1,1,0,2015,3,17,0,0.0,0.0,0.0,8150.8413
623,645,0,1573,1,1,0,2015,5,18,0,0.0,0.0,0.0,14236.877
624,271,4,788,1,0,1,2015,5,15,0,0.0,0.0,0.0,6941.241
625,664,2,537,1,0,0,2013,4,3,0,0.0,0.0,0.0,4375.1123
626,680,0,823,1,0,0,2013,8,5,0,0.0,0.0,0.0,6042.92
627,534,3,503,1,1,0,2013,3,21,0,0.0,0.0,0.0,4992.439
628,3,4,965,1,0,0,2014,5,30,0,0.0,0.0,0.0,9036.833
629,877,0,1155,1,0,1,2013,12,30,0,0.0,0.0,0.0,10612.429
630,674,3,898,1,0,0,2014,9,11,0,0.0,0.0,0.0,6731.435
631,396,3,1204,1,0,0,2013,9,5,0,0.0,0.0,0.0,9906.129
632,931,5,251,1,0,0,2013,4,6,1,0.0,0.0,0.0,2041.8903
633,578,2,909,1,1,0,2014,9,3,0,0.0,0.0,0.0,8209.655
634,409,4,467,1,0,0,2014,7,11,0,0.0,0.0,0.0,4878.076
635,206,5,498,1,0,0,2013,5,18,1,0.0,0.0,0.0,4940.0947
636,108,5,1180,1,0,0,2013,12,21,1,0.0,0.0,0.0,12561.688
637,760,6,0,0,0,0,2015,7,19,1,0.0,0.0,0.0,-78.052765
638,922,4,750,1,1,0,2014,6,6,0,0.0,0.0,0.0,7364.09
639,1080,2,920,1,1,0,2013,12,4,0,0.0,0.0,0.0,10550.58
640,845,6,0,0,0,0,2013,1,13,1,0.0,0.0,0.0,247.40506
641,1014,2,1417,1,1,0,2014,11,26,0,0.0,0.0,0.0,13459.666
642,554,5,345,1,0,0,2013,3,2,1,0.0,0.0,0.0,3134.0813
643,971,4,882,1,0,0,2014,9,12,0,0.0,0.0,0.0,6692.757
644,736,2,550,1,1,0,2013,7,3,0,0.0,0.0,0.0,5808.0596
645,1113,2,617,1,0,0,2013,3,13,0,0.0,0.0,0.0,5405.591
646,345,5,313,1,0,0,2015,1,17,1,0.0,0.0,0.0,3440.3164
647,358,0,974,1,0,0,2014,1,27,0,0.0,0.0,0.0,7477.6196
648,27,5,909,1,0,0,2013,8,31,1,0.0,0.0,0.0,7764.854
649,210,2,266,1,0,0,2013,2,27,0,0.0,0.0,0.0,2361.0127
650,1087,5,530,1,0,0,2013,9,21,1,0.0,0.0,0.0,4637.2637
651,344,0,1258,1,0,1,2015,5,11,0,0.0,0.0,0.0,9735.959
652,116,0,764,1,0,0,2014,2,24,0,0.0,0.0,0.0,5851.9873
653,385,3,0,0,0,0,2013,5,9,0,1.0,0.0,0.0,267.95435
654,139,1,402,1,0,0,2015,7,7,0,0.0,0.0,0.0,4881.807
655,837,2,274,1,1,0,2013,3,20,0,0.0,0.0,0.0,1831.4178
656,151,5,642,1,0,0,2014,3,22,1,0.0,0.0,0.0,6381.8994
657,325,4,727,1,1,0,2015,6,5,0,0.0,0.0,0.0,7593.151
658,1096,6,0,0,0,0,2013,2,10,1,0.0,0.0,0.0,-87.617424
659,255,4,595,1,1,0,2014,7,4,0,0.0,0.0,0.0,5817.943
660,916,5,581,1,0,0,2013,7,27,1,0.0,0.0,0.0,5358.643
661,784,3,797,1,1,0,2014,1,23,0,0.0,0.0,0.0,7211.198
662,632,4,807,1,0,0,2013,2,15,0,0.0,0.0,0.0,6386.6626
663,391,0,950,1,1,0,2013,2,18,0,0.0,0.0,0.0,10897.03
664,398,1,615,1,1,0,2015,2,17,0,0.0,0.0,0.0,6423.083
665,929,0,904,1,1,0,2014,5,5,0,0.0,0.0,0.0,9400.629
666,294,0,946,1,0,0,2014,2,10,0,0.0,0.0,0.0,6505.4062
667,319,0,783,1,0,0,2014,7,7,0,0.0,0.0,0.0,6646.1353
668,75,5,621,1,0,0,2015,3,7,1,0.0,0.0,0.0,6450.9854
669,178,4,943,1,0,0,2013,6,14,0,0.0,0.0,0.0,7846.7466
670,779,3,807,1,1,0,2013,3,7,0,0.0,0.0,0.0,7207.2393
671,737,1,1077,1,1,0,2014,11,25,0,0.0,0.0,0.0,9261.434
672,305,4,502,1,1,0,2014,2,21,0,0.0,0.0,0.0,5123.1943
673,454,5,257,1,0,0,2014,1,11,1,0.0,0.0,0.0,2450.2952
674,218,4,693,1,1,0,2013,11,8,0,0.0,0.0,0.0,6047.749
675,820,2,1138,1,1,0,2013,6,5,0,0.0,0.0,0.0,11951.999
676,898,0,1057,1,1,0,2013,7,1,0,0.0,0.0,0.0,9982.053
677,125,3,1877,1,1,0,2014,7,3,0,0.0,0.0,0.0,14246.995
678,829,3,808,1,1,0,2013,10,10,0,0.0,0.0,0.0,7359.131
679,451,5,482,1,0,0,2015,6,6,1,0.0,0.0,0.0,5278.1885
680,78,1,519,1,1,0,2015,1,27,0,0.0,0.0,0.0,5288.919
